,tweet_id,user_id,location_id,created_at,language,source,tweet_mentions,reply_settings,possibly_sensitive,like_count,retweet_count,quote_count,reply_count,text,country,place_type,location_geo,longitude,latitude
261,977574310230585344,4463396386,8a365853e0cda9b4,2018-03-24 15:54:12+00:00,nl,No source,vervloesemhele2,everyone,False,1,0,0,1,@vervloesemhele2 Niet doen het spijt me dat het uit is en je zal ooit wel oprecht gelukkig zijn iedereen heeft tijd nodig en bij sommige gaat het sneller en bij sommige traag. Alles op zen tijd helene i am here for you. :)(,Belgique,city,Aartselaar,51.13038055,4.381335549999999
262,977568530261475329,3429820179,572416d95b25a915,2018-03-24 15:31:14+00:00,nl,No source,No mention,everyone,False,1,0,0,0,Hoe gelukkig maakt gij mij wtf,Belgique,city,Brecht,51.32899025,4.63238675
267,977204237909323776,485913072,fc1fd0b275839b91,2018-03-23 15:23:40+00:00,nl,No source,No mention,everyone,False,3,0,0,0,"Vanaf nu doe ik enkel nog dingen die mij gelukkig maken. En als dat betekent dat ik mensen uit mijn leven moet schrappen, so be it. Ik ben het beu om mij waardeloos te voelen.",Belgique,city,Westerlo,51.1058565,4.88067955
274,977069119064428550,229766138,2a8a74486cd0d519,2018-03-23 06:26:45+00:00,nl,No source,Telenet,everyone,False,0,0,0,1,@Telenet Er staat geen enkele muur tussen want de modem staat in de living. Mijn living is 12 meter lang en als ik vanachter zit heb ik geen wifi.gelukkig hebben de buren ook Telenet en gebruik ik hun wifree als het werkt natuurlijk...,Belgique,city,Anvers,51.2605565,4.35819025
279,976746407314018305,116450651,2a8a74486cd0d519,2018-03-22 09:04:25+00:00,nl,No source,"vrtnws,VTMNIEUWS,radio1be,hautekiet,atvbe,deafspraaktv,HLN_BE,demorgen,Nieuwsblad_be,DeZondag",everyone,False,18,9,1,0,"Hoe komt 't toch dat #media amper aandacht besteden #Internationaledarmkankermaand

Zij hebben kracht #darmkanker te stoppen #megafoon 
@vrtnws @VTMNIEUWS @radio1be @hautekiet @atvbe @deafspraaktv @HLN_BE @demorgen @Nieuwsblad_be etc...

Gelukkig doet @DeZondag 't zondag wel 😉 https://t.co/hN28WbKwPP",Belgique,city,Anvers,51.2605565,4.35819025
280,976734925440405504,2364813543,2a8a74486cd0d519,2018-03-22 08:18:47+00:00,nl,No source,RSCL4LIFE,everyone,False,0,0,0,0,"@RSCL4LIFE Gelukkig is het geen wedstrijdje “om ter beste supporteren” en wou ik alleen kritiek geven op het bengaals vuur, hé ;-)",Belgique,city,Anvers,51.2605565,4.35819025
289,976211433594785792,733666702098092032,2a8a74486cd0d519,2018-03-20 21:38:37+00:00,nl,No source,"valerievanpeel,bouche10,deafspraaktv,MeyremAlmaci",everyone,False,3,0,0,0,@valerievanpeel @bouche10 @deafspraaktv @MeyremAlmaci Beetje ver gezocht om de aandacht af te leiden van de put maar gelukkig is er nog een leuke reportage over F16 piloten die trots zijn op hun vliegtuig 😉,Belgique,city,Anvers,51.2605565,4.35819025
291,976185575639257088,3324001271,2a8a74486cd0d519,2018-03-20 19:55:52+00:00,nl,No source,No mention,everyone,False,1,0,0,0,De kleine dingens die je mij geeft maken me zo gelukkig!,Belgique,city,Anvers,51.2605565,4.35819025
293,976179364319645696,61186143,2a8a74486cd0d519,2018-03-20 19:31:11+00:00,nl,No source,No mention,everyone,False,2,0,0,0,Gelukkig zijn er uitstekende (onderzoeks)journalisten en sterke consumentenorganisaties. #Veviba https://t.co/PhRccqMJ7u,Belgique,city,Anvers,51.2605565,4.35819025
299,976000397310652416,459283901,2a8a74486cd0d519,2018-03-20 07:40:02+00:00,nl,No source,"mboudry,demorgen",everyone,False,1,0,0,1,@mboudry @demorgen Stuur me PM en ik bezorg je exemplaar van Groei Maakt Gelukkig.,Belgique,city,Anvers,51.2605565,4.35819025
301,990662478534193152,140153262,2a8a74486cd0d519,2018-04-29 18:41:55+00:00,nl,No source,"mariet1507,LindaRavays,tvanknopers,meervanpeer,mostreytom",everyone,False,4,0,0,0,@mariet1507 @KarinVanRoyen @LindaRavays @Zeefilosoof @tvanknopers @meervanpeer @mostreytom Ik had gelukkig rijstgriesmeelpap gemaakt. Die gaan er nu aan.,Belgique,city,Anvers,51.2605565,4.35819025
308,990528131760054272,2306249108,cf8a56969a385804,2018-04-29 09:48:04+00:00,nl,No source,MarcNoppen,everyone,False,0,0,0,0,"@MarcNoppen https://t.co/AA6AgLandK voor wat betreft transmurale zorg voor kinderen gebaseerd op beh. Onderzoek 154 gezinnen. Zo moeilijk is het niet, gewoon #kindcentraal handelen zonder (geld) belangen. Gelukkig ondertekenden al velen deze visie... doen jullie mee? #ivrk #SDGs belgium",Belgique,city,Lier,51.1192098,4.5745699
310,990514257400926208,318674030,6d6198a460e4073a,2018-04-29 08:52:56+00:00,nl,No source,No mention,everyone,False,2,1,0,0,"Een jonge man naar mijn hart, een voorbeeld voor een betere wereld, ja het bestaat gelukkig nog! 
 #AlexandreBodartpinto #Wheelingaroundtheworld #VipBelgium #cannesfilmfestival #media #events
https://t.co/S99XLBvcl8 https://t.co/EVIJuYnsTO",Belgique,city,Malines,51.0348807,4.45953225
317,990000593157664768,2440292563,6a52fb3c0e4f7863,2018-04-27 22:51:49+00:00,nl,No source,No mention,everyone,False,0,1,0,0,Eten kan mij echt zo gelukkig maken,Belgique,city,Duffel,51.09475725,4.5201066999999995
318,989942636634083328,20760036,6d6198a460e4073a,2018-04-27 19:01:31+00:00,nl,No source,Elledewee,everyone,False,0,0,0,1,"@Elledewee Oei, jij ook al. Ik kwam in Leest gelukkig de buren tegen in de Molenbeekstraat, en die hebben me thuis afgezet",Belgique,city,Malines,51.0348807,4.45953225
332,989462069496999937,518459512,2a8a74486cd0d519,2018-04-26 11:11:55+00:00,nl,No source,lorenz_ipsum,everyone,False,0,0,0,0,@Lorenz_Ipsum Gelukkig ben ik nooit in die fase geraakt.,Belgique,city,Anvers,51.2605565,4.35819025
335,989388166066069504,757676074792878084,cbccad0db97a1fff,2018-04-26 06:18:15+00:00,nl,No source,No mention,everyone,False,0,5,0,0,Belachelijk gewoon hoe gelukkig ik ben me u wtf,Belgique,city,Kapellen,51.328623750000006,4.45498255
338,989244577189126144,2838024851,03c6dc32cfade603,2018-04-25 20:47:41+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Gij maakt mij zot gelukkig,Belgique,city,Kalmthout,51.4031672,4.45964525
339,989222285788831744,479633850,dd0d6620d1435a73,2018-04-25 19:19:06+00:00,nl,No source,No mention,everyone,False,2,0,0,0,Ik wil oprecht gelukkig zijn,Belgique,city,Kontich,51.1213724,4.4415422499999995
340,989221875837530118,140153262,2a8a74486cd0d519,2018-04-25 19:17:28+00:00,nl,No source,"Bilabietje,dweezzill,dewlanna",everyone,False,0,0,0,0,"@Bilabietje @dweezzill @dewlanna Jommer, gelukkig bouwen wij er veel!",Belgique,city,Anvers,51.2605565,4.35819025
343,989097310020886529,839046006595600384,2a8a74486cd0d519,2018-04-25 11:02:29+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Gelukkig heb ik mijn voorraad nog 😅 https://t.co/2RNFMDsSaH,Belgique,city,Anvers,51.2605565,4.35819025
359,988510316941193216,261357712,1e35b5b987da70cf,2018-04-23 20:09:59+00:00,nl,No source,bol_com,everyone,False,0,0,0,1,@bol_com Nee ik ga morgen wel bellen om van de aankoop af te zien! Dit kan gelukkig op wettige basis binnen de 7 dagen. En gelukkig moet ik daarna nooit nog iets met jullie te maken hebben dus die bon moogde steken waar het zonlicht niet schijnt,Belgique,city,Zwijndrecht,51.223332049999996,4.3237290999999995
362,988492251834744834,306904969,beef10110d8ebbb8,2018-04-23 18:58:12+00:00,nl,No source,No mention,everyone,False,1,0,0,0,Ik wil samen met de liefde van men leven gelukkig worden,Belgique,city,Sint-Katelijne-Waver,51.0623327,4.5360727999999995
365,988472760195276802,772498172547661824,52e0f89ce306d8eb,2018-04-23 17:40:45+00:00,nl,No source,No mention,everyone,False,5,0,0,1,Wanneer komt er is iemand in mijn leve die mij echt gelukkig maak?,Belgique,city,Turnhout,51.32898145,4.93672415
366,988461460950077442,3123366100,2a8a74486cd0d519,2018-04-23 16:55:51+00:00,nl,No source,VermeylenS,everyone,False,2,0,0,1,@VermeylenS Gelijk al die militaire in colflicten beter zouden gaan tuinieren en/of bloemen kweken.  Was het allemaal maar zo simpel.  Iedereen zou gelukkig zijn,Belgique,city,Anvers,51.2605565,4.35819025
367,988413313288634374,954256904,ccb4c89bf2d30a00,2018-04-23 13:44:32+00:00,nl,No source,No mention,everyone,False,0,1,0,0,Ik zie u en ik ben gelukkig Why 😩,Belgique,city,Stabroek,51.326901199999995,4.37154785
370,988312839155838976,16923031,6d6198a460e4073a,2018-04-23 07:05:17+00:00,nl,No source,"groen,kristofcalvo",everyone,False,2,2,0,2,Het lijkt wel alsof de partij @groen hun campagne helemaal afstemt op onze zaak: Groen maakt inderdaad de Mechelaar gelukkig. Maar waarom kiest @kristofcalvo dan voor de steun aan een waterpretpark van 40 miljoen euro midden in een waardevolle groene zone? #vk2018 #hetkananders https://t.co/NMf8ba9GEv,Belgique,city,Malines,51.0348807,4.45953225
371,988281715713019905,778983308390703104,d4981b9e9f0695b5,2018-04-23 05:01:37+00:00,nl,No source,No mention,everyone,False,7,0,0,0,Zo fier op men kippen ... elke dag wat buitennesteieren minder 😊 zou fijn zijn als we deze stal ook weer onder de 100 krijgen 🥚 heerlijke morgen 👌 een mens heeft niet veel nodig om gelukkig te zijn,Belgique,city,Hoogstraten,51.440363500000004,4.7586089000000005
377,988081524384858113,3123366100,2a8a74486cd0d519,2018-04-22 15:46:07+00:00,nl,No source,"WoutvanAert,TiesjBenoot",everyone,False,0,0,0,0,"Wat het wielrennen betreft.  Gelukkig was er nog de Belg @WoutvanAert die dit voorjaar nog even meegereden heeft.  Qua uitslagen was/is hij de beste en meest regelmatige Belg van het voorjaar. En, @TiesjBenoot heeft tenminste als winnaar op het podium gestaan #LuikBastenakenLuik",Belgique,city,Anvers,51.2605565,4.35819025
378,988080591621980162,357463437,2a8a74486cd0d519,2018-04-22 15:42:25+00:00,nl,No source,No mention,everyone,False,5,0,0,0,"Mijn 5de, mijn traagste, mijn zwaarste... deelnemen was al een hele overwinning vandaag. #Antwerp10Miles Gelukkig verzacht sport de zeden 😉 https://t.co/iFRKBHxigd",Belgique,city,Anvers,51.2605565,4.35819025
380,988070012190625792,37187712,2a8a74486cd0d519,2018-04-22 15:00:23+00:00,nl,No source,Efteling,everyone,False,0,0,0,1,@Efteling Gelukkig niet! Hebben jullie wel zicht op wanneer hij zich weer beter voelt? Ik wens hem veel beterschap in de tussentijd 🍎🍐🍌🍓🍊,Belgique,city,Anvers,51.2605565,4.35819025
383,987996815608963072,548591530,2a8a74486cd0d519,2018-04-22 10:09:31+00:00,nl,No source,No mention,everyone,False,2,0,0,0,"Zie mij ff gelukkig zijn bij Anbu, heel de avond chill op dat podium gezeten https://t.co/SZ2QxdFVoZ",Belgique,city,Anvers,51.2605565,4.35819025
384,987990031414554625,778579332931420160,2a8a74486cd0d519,2018-04-22 09:42:34+00:00,nl,No source,VTMNIEUWS,everyone,False,0,0,0,0,"@VTMNIEUWS Gelukkig zijn als #Groen terug op alle niveaus (lokaal, Vlaams en federaal) in de oppositie zitten.",Belgique,city,Anvers,51.2605565,4.35819025
388,987806678463795200,1397770309,6a52fb3c0e4f7863,2018-04-21 21:33:59+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Of ik mij daarnet een halfuur lang zo gelukkig als een klein kind in de snoepwinkel heb gevoeld door naar vallende sterren te kijken? ZONDER TWIJFEL 🙊😍✨,Belgique,city,Duffel,51.09475725,4.5201066999999995
393,987696525374574593,3123366100,2a8a74486cd0d519,2018-04-21 14:16:16+00:00,nl,No source,"bdlumey,JohanDieryckx,de_NVA",everyone,False,1,1,0,0,@bdlumey @JohanDieryckx @de_NVA Mag een politicus geen gekke belachelijke voorstellen meer doen?  Uw partij stelde onlangs nog voor om een wet te maken om politieke partijen te verbieden. Gelukkig zien ze nu de zottigheid ervan in en blijft een wetsvoorstel uit ;-)),Belgique,city,Anvers,51.2605565,4.35819025
394,987694749246214144,3123366100,2a8a74486cd0d519,2018-04-21 14:09:13+00:00,nl,No source,No mention,everyone,False,0,0,0,0,@DieterDeRouck Gelukkig moet ik niet met alles akkoord zijn wat het opperhoofd zegt.  Ik ben ongelovig en John is God niet.  Ik blijf voor mezelf denken.  Ben ik het eens met wat die man van die partij ei?  NEEN. partijen verbieden doe je niet te vlug.,Belgique,city,Anvers,51.2605565,4.35819025
402,1001803899609763841,730368032,2a8a74486cd0d519,2018-05-30 12:33:56+00:00,nl,No source,No mention,everyone,False,8,0,0,0,Na (bijna!!) 4 jaar kan ik echt nog steeds zeggen dat ik u oprecht graag zie en heel erg gelukkig ben 🔐❤️,Belgique,city,Anvers,51.2605565,4.35819025
410,1001494355096625152,829005078166110208,9bdffc9e3036603d,2018-05-29 16:03:55+00:00,nl,No source,No mention,everyone,False,0,0,0,0,"Als het nu elk jaar zo gaat onweren op mijn verjaardag, ga ik elk jaar dood gelukkig zijn.",Belgique,city,Zoersel,51.25658405,4.67580845
414,1001193672820523009,339629698,ad0818e2fb208dde,2018-05-28 20:09:07+00:00,nl,No source,IENouwen,everyone,False,1,1,0,0,"@IENouwen Surprise, surprise, begint gelukkig langzaam maar zeker...  Overal te dagen 😏",Belgique,city,Brasschaat,51.3100078,4.49961725
415,1001191336534597633,3123366100,8a365853e0cda9b4,2018-05-28 19:59:50+00:00,nl,No source,denbokkerijder,everyone,False,1,0,0,1,"@denbokkerijder O neen.  Ze hebben het al op en zitten terug op hun kamer.  Ze eisen niets, ze vragen het heel lief ;-)))  Dat je met een pannenkoek de jongens gelukkig kan maken tijdens het studeren.  't Is het minste Christophe ;-))",Belgique,city,Aartselaar,51.13038055,4.381335549999999
416,1001156842880425984,895256488389873665,2a8a74486cd0d519,2018-05-28 17:42:46+00:00,nl,No source,covara,everyone,False,2,0,0,0,@covara heb dat eigenlijk altijd zo gedaan. een aantal mensen spreek ik niet meer omdat ze ooit in mijn bijzijn een spinnetje of een hommel hebben doodgemept. mijn baas heeft ooit een muisje doodgetrapt. heb hem nooit meer bekeken. gelukkig ging hij enkele maanden later met pensioen.🤬,Belgique,city,Anvers,51.2605565,4.35819025
426,1000705759678795776,21822569,2a8a74486cd0d519,2018-05-27 11:50:19+00:00,nl,No source,CharlottedWitte,everyone,False,0,0,0,0,"H!GH @CharlottedWitte, 't doet me deugd dat er heden een aanzienlijke toename is van vrouwelijke talentvolle dj's die met succes een carrière aan het opbouwen zijn!Het was vroeger vooral een overwegende mannenwereld, maar dát tijdperk is gelukkig passé in deze 21ste eeuw... 👍🏻 https://t.co/bWKhNOeGEH",Belgique,city,Anvers,51.2605565,4.35819025
427,1000672767698665474,140543232,6d6198a460e4073a,2018-05-27 09:39:14+00:00,nl,No source,"PierreHellebaut,jvhaute",everyone,False,5,0,0,1,"@PierreHellebaut @jvhaute De geringe afmetingen van onze markt + hoe ze georganiseerd is. En: minder talent, we zijn zo gestructureerd dat er ook geen vraag is naar dit type schrijvers. Geen recrutering, opleiding, oefening meer. Hoe groot is het publiek dat hen mist? Gelukkig lezen wij ook andere talen.",Belgique,city,Malines,51.0348807,4.45953225
431,1000439437556412416,3123366100,8a365853e0cda9b4,2018-05-26 18:12:03+00:00,nl,No source,"hildevanmieghem,demorgen",everyone,False,2,0,0,3,"Gelukkig is er nog de column van @hildevanmieghem in #Zeno @demorgen.  De schoonheid van het woord en pure liefde bestaan echt!  Meer dan het lezen waard.  Ik ga het zelfs bewaren ;-)  Het gaat over een ""Rozelaar"".  Heel mooi",Belgique,city,Aartselaar,51.13038055,4.381335549999999
434,1000290347304529920,278515275,d4981b9e9f0695b5,2018-05-26 08:19:37+00:00,nl,No source,"marcorossen,MuseumCruquius",everyone,False,0,0,0,0,@marcorossen @InWaterproof @MuseumCruquius gelukkig dan maar en nogmaals dank!,Belgique,city,Hoogstraten,51.440363500000004,4.7586089000000005
439,1000082920219037697,1390533698,2a8a74486cd0d519,2018-05-25 18:35:23+00:00,nl,No source,"seriouslyhilary,lafilledo,NursepollyRgn,Repealist_,Together4yes,Merch_Addicts,freesafelegal,louiseckenny,destandaard,demorgen",everyone,False,2,0,0,1,@seriouslyhilary @lafilledo @NursepollyRgn @Repealist_ @Together4yes @Merch_Addicts @freesafelegal @louiseckenny :-)! Gelukkig ben jij onze verslaggever! want Belgische media is super stil over het referendum. Lijkt me toch meer impact hebben dan dat de bedenker van Pingu overleden is. Nietwaar @destandaard @demorgen,Belgique,city,Anvers,51.2605565,4.35819025
440,1000051106863566848,349610355,2a8a74486cd0d519,2018-05-25 16:28:58+00:00,nl,No source,NMBS,everyone,False,1,0,0,0,@NMBS Ok merci phil. Gelukkig weet ik op mijn overstap in Antwerpen toffe mensen wonen ☺️ #metekindje https://t.co/u0P6eMDk5o,Belgique,city,Anvers,51.2605565,4.35819025
442,1000011686202560512,3123366100,8a365853e0cda9b4,2018-05-25 13:52:19+00:00,nl,No source,No mention,everyone,False,20,0,0,3,"Op een dag als deze haal ik gelukkig nog voldoening uit het feit dat over 15 minuten het vanille ijs klaar is en ik de twee tieners, die over een half uurtje aankomen, kan verrasen met een zelfgemaakt ijs met aardbeien en slagroom;-) Het weekend mag beginnen ;-))",Belgique,city,Aartselaar,51.13038055,4.381335549999999
443,999936629132484609,2799615411,cc3625d1c7796fb0,2018-05-25 08:54:04+00:00,nl,No source,No mention,everyone,False,0,0,0,0,"Gelukkig was er in #Schoten geen #wateroverlast 💧

We hebben gisteren voor de eerste keer #BEalert gebruikt, het verwittigingssysteem bij noodsituaties.

Ontvang je ook graag onmiddellijk informatie? Meld je aan op https://t.co/MMmMdyN5no. https://t.co/Nqf20iW9FE",Belgique,city,Schoten,51.2700051,4.5041295
448,999716507453095937,2280053206,3435ebf86aed6c03,2018-05-24 18:19:23+00:00,nl,No source,No mention,everyone,False,2,2,0,0,Wil terug gelukkig kunnen zijn als vroeger,Belgique,city,Boechout,51.16006435,4.5225706
450,999704300115947520,987008378730840065,6d6198a460e4073a,2018-05-24 17:30:53+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Einde van de oefening...Gelukkig! https://t.co/VkTKf3EeAQ,Belgique,city,Malines,51.0348807,4.45953225
451,999703383245230080,987008378730840065,6d6198a460e4073a,2018-05-24 17:27:14+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Einde van de oefening... Gelukkig! https://t.co/UVhyhwGDcg,Belgique,city,Malines,51.0348807,4.45953225
454,999428192116133894,2896603814,2a8a74486cd0d519,2018-05-23 23:13:44+00:00,nl,No source,No mention,everyone,False,2,0,0,0,"250 dagen samen vandaag, ons eerste nacht in ons eigen appartement. Hij werkt met de nacht dus lig al direct helemaal alleen maar dit bericht is misschien heel kort, maar maakt me zo gelukkig! 😍 Eindelijk mijn leven op wielen https://t.co/dNDNVUBTT9",Belgique,city,Anvers,51.2605565,4.35819025
456,999361559494316032,57584592,6d6198a460e4073a,2018-05-23 18:48:57+00:00,nl,No source,"Greenpeace,deafspraaktv,HansBourlon,Beagle_Dirk",everyone,False,2,0,0,0,"Beste meneer @Greenpeace in @deafspraaktv - Nee, dat is niet de rol van een #ngo. Dit is gratuit provoceren. U brengt het debat veel meer schade dan goed toe. Gelukkig zijn @HansBourlon en @Beagle_Dirk genuanceerd en constructief.",Belgique,city,Malines,51.0348807,4.45953225
457,999345458320420865,3123366100,8a365853e0cda9b4,2018-05-23 17:44:58+00:00,nl,No source,vrtnws,everyone,False,2,0,0,0,14 dagen verlof liggen vast.  Gelukkig zitten we ver onder het gemiddelde dat de Belg uitgeeft volgens @vrtnws ;-),Belgique,city,Aartselaar,51.13038055,4.381335549999999
458,999333471125430273,167869894,6d6198a460e4073a,2018-05-23 16:57:20+00:00,nl,No source,delijn,everyone,False,0,0,1,1,Het is kapot. Alle andere borden zijn geheel dood. Gelukkig rijdt de bus op tijd :) @delijn https://t.co/ykjnkszYjZ,Belgique,city,Malines,51.0348807,4.45953225
462,999231077326651394,58145718,32b5676a45d6f607,2018-05-23 10:10:28+00:00,nl,No source,"timyvesmieke,n_maes",everyone,False,0,0,0,0,"@timyvesmieke @n_maes En toch nog altijd geen gratis WIFI op het Belgische spoornet... 🤔
We zijn alvast kampioen om ons belachlijk te maken in het buitenland... uitzondering is Tomorrowland... gelukkig",Belgique,city,Rumst,51.0953972,4.41499265
464,999039006246604805,3123366100,8a365853e0cda9b4,2018-05-22 21:27:14+00:00,nl,No source,"2Plot,1Juleke",everyone,False,1,0,0,0,@2Plot @1Juleke Redden kan ik hem niet.  Ik ben wél tegen de doodstraf.  De wet die dat bepaalt omarm ik innig.  Wij zijn geen beesten.  En zelfs een terrorist zal me op dat punt niet van gedacht doen veranderen. En gelukkig bestaat de doodstraf in geen enkel land van de EU. Normen &amp; waarden ;-),Belgique,city,Aartselaar,51.13038055,4.381335549999999
465,999025547647836160,3123366100,8a365853e0cda9b4,2018-05-22 20:33:46+00:00,nl,No source,"vlaams_leeuwtje,Aliciaha1,jdceulaer",everyone,False,1,0,0,0,"@vlaams_leeuwtje @Aliciaha1 @jdceulaer Neen.  De journalist in kwestie vraagt, terecht, duidelijkheid over wat er gebeurd is. Het is nu eenmaal zo, én gelukkig maar, dat men verantwoording moet afleggen wanneer er schoten vallen. Zelfs een agent.  Mag het?",Belgique,city,Aartselaar,51.13038055,4.381335549999999
466,999012205398982656,3123366100,8a365853e0cda9b4,2018-05-22 19:40:45+00:00,nl,No source,"wynen_jozef,vrtnws",everyone,False,0,0,0,0,"@wynen_jozef @vrtnws Ik maak me, tot nader bericht en onderzoek, zorgen over de manier waarop die zaken aangepakt worden.  Mensen blijven mensen en we leven, gelukkig maar, in een rechtsstaat.  Laat ons minstens eerst de onderzoeken afwachten",Belgique,city,Aartselaar,51.13038055,4.381335549999999
469,998963582825127937,3123366100,8a365853e0cda9b4,2018-05-22 16:27:32+00:00,nl,No source,"polr,HLN_BE",everyone,False,0,0,0,0,"@polr @HLN_BE Gelukkig is twitter niet de ""real world"" ;-))))",Belgique,city,Aartselaar,51.13038055,4.381335549999999
471,998682021085016066,1890269983,ccb4c89bf2d30a00,2018-05-21 21:48:43+00:00,nl,No source,No mention,everyone,False,7,2,0,1,"Alleen slapen zo beu, ben al gelukkig me iets da gewoon naast mij ligt en ademt 😅",Belgique,city,Stabroek,51.326901199999995,4.37154785
472,998677888223399937,2449992982,cf8a56969a385804,2018-05-21 21:32:17+00:00,nl,No source,No mention,everyone,False,0,1,0,0,Vraag ik dan echt zoveel??? Als ge zelfs nog ni het kleinste ding kunt doen om mij “gelukkig” te maken? Waar zijn we dan zelfs mee bezig... 🙄,Belgique,city,Lier,51.1192098,4.5745699
474,998641452111495170,1828412299,2a8a74486cd0d519,2018-05-21 19:07:30+00:00,nl,No source,AmienaFalki,everyone,False,1,0,0,1,@AmienaFalki Hahaha omg gelukkig,Belgique,city,Anvers,51.2605565,4.35819025
476,998624305482289153,555001945,cc3625d1c7796fb0,2018-05-21 17:59:22+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Wanneer hij vol lof over u spreekt en tegen iedereen zegt hoe gelukkig hij nu is ... ❤️,Belgique,city,Schoten,51.2700051,4.5041295
477,998613143084519425,778983308390703104,d4981b9e9f0695b5,2018-05-21 17:15:01+00:00,nl,No source,schmits_h,everyone,False,1,0,0,1,@schmits_h Vrijdag met haar gezicht op de klinkers gevallen 🚴 zo een stoere en dappere meid ... ze zit veiliger op de tractor en gelukkig doet ze dat graag,Belgique,city,Hoogstraten,51.440363500000004,4.7586089000000005
480,998560385627246592,3123366100,8a365853e0cda9b4,2018-05-21 13:45:22+00:00,nl,No source,No mention,everyone,False,2,0,0,0,Verdomme.  Nu is plots IEDEREEN voor Radja.  Was het nu Fons dan kon ik het nog aannemen.  We zijn Vlamingen voor iets.  Maar Radja...... Gelukkig is de naam niet Mohamed ;-)  #ikgenietvandewaanvandedag,Belgique,city,Aartselaar,51.13038055,4.381335549999999
481,998552570246434821,459412856,e9347d8254723781,2018-05-21 13:14:19+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Ik kan me der echt ni toe brengen te supporteren voor een land dat 1 van de beste middenvelders van de serieA thuis laat maar wel 2 poenscheppers meepakt die in china tegen Janneke en Mieke staan te shotten...gelukkig zijn er andere interessante landen genoeg om voor te juichen,Belgique,city,Geel,51.1658325,4.98608555
486,998333706074054657,882341283641135104,cbccad0db97a1fff,2018-05-20 22:44:38+00:00,nl,No source,No mention,everyone,False,1,0,0,0,Gelukkig bestaat de wapenwet in de VS https://t.co/ABOvj1x2y9,Belgique,city,Kapellen,51.328623750000006,4.45498255
488,998332640456511493,1227299190,1e35b5b987da70cf,2018-05-20 22:40:24+00:00,nl,No source,BelRedDevils,everyone,False,1,0,0,0,"Gelukkig zien supporters door de duur van een contract.
Als je Nainggolan niet meeneemt, is er iets mis met uw voetbalinzicht. 
#MARTINEZOUT #NainggolanIn #WK2018 @BelRedDevils",Belgique,city,Zwijndrecht,51.223332049999996,4.3237290999999995
490,998292567254097922,712995788876562432,037e3ede34547dd0,2018-05-20 20:01:10+00:00,nl,No source,"RealSjarel,ockhams,Krid_Stems",everyone,False,1,0,0,1,@RealSjarel @ockhams @Krid_Stems We hebben gelukkig het SCK nog met alle expertise. Maar er zal een hoop expertise verloren gaan bij de jeugd die andere oorden zullen gaan opzoeken denk ik.,Belgique,city,Malle,51.2846514,4.7051933
491,998235198780268544,228419698,2a8a74486cd0d519,2018-05-20 16:13:12+00:00,nl,No source,No mention,everyone,False,15,1,1,1,"“Juan Carlos, dat je homo bent, maakt niet uit. God heeft je zo gemaakt en hij houdt van jou. Mij maakt het niets uit. De paus houdt van jou zoals jij bent. En jij moet gelukkig zijn met wie je bent”
Opmerkelijk &amp; hoopgevend. #loveislove
https://t.co/XMrJa4Dfee",Belgique,city,Anvers,51.2605565,4.35819025
492,998202916870778880,247886403,1e35b5b987da70cf,2018-05-20 14:04:55+00:00,nl,No source,No mention,everyone,False,0,0,0,0,"Irritatiemomentje,  #eyelove reclame grrrrrrrrr. Gelukkig zit er een knop op je radio",Belgique,city,Zwijndrecht,51.223332049999996,4.3237290999999995
495,997969362739965953,757676074792878084,cbccad0db97a1fff,2018-05-19 22:36:52+00:00,nl,No source,No mention,everyone,False,0,0,0,0,Onbeschrijfelijk gelukkig ♥,Belgique,city,Kapellen,51.328623750000006,4.45498255
496,997961674459054086,727519459133513729,2a8a74486cd0d519,2018-05-19 22:06:19+00:00,nl,No source,No mention,everyone,False,0,0,0,0,@jolvdg Gelukkig hebben ze mijn twee nichtjes daar he,Belgique,city,Anvers,51.2605565,4.35819025
497,997955361058492416,931237250645549058,2a8a74486cd0d519,2018-05-19 21:41:13+00:00,nl,No source,"HansdeBoer18,trouw",everyone,False,0,0,0,0,@HansdeBoer18 @trouw Gelukkig dat jou soorten haat lullers met een onmenselijk hart op uitsterven liggen,Belgique,city,Anvers,51.2605565,4.35819025
498,997953914036277249,931237250645549058,2a8a74486cd0d519,2018-05-19 21:35:28+00:00,nl,No source,"descheemaecker9,FranckenTheo,SafaiDarya,HLN_BE",everyone,False,0,0,0,0,@descheemaecker9 @FranckenTheo @SafaiDarya @HLN_BE Wat jij denkt is ons worst gewezen . Wat belangerijk is voor ons is datjou soorten die op een haat cultuur teren gelukkig op uitsterven liggen,Belgique,city,Anvers,51.2605565,4.35819025
